step,train_accuracy,test_accuracy,train_cross_entropy_loss,test_cross_entropy_loss,step_execution_time
14503,,,,,0.3293485641479492
14504,,,,,0.3224673271179199
14505,,,,,0.38112568855285645
14506,,,,,0.3201158046722412
14507,,,,,0.3161594867706299
14508,,,,,0.31769895553588867
14509,,,,,0.3215341567993164
14510,0.9,,,,
14510,,,0.198887,,
14510,,,,,0.3977971076965332
14511,,,,,0.3054802417755127
14512,,,,,0.31961750984191895
14513,,,,,0.32216858863830566
14514,,,,,0.3213062286376953
14515,,,,,0.3404884338378906
14516,,,,,0.26183605194091797
14517,,,,,0.2623457908630371
14518,,,,,0.2627120018005371
14519,,,,,0.25999999046325684
14520,1.0,,,,
14520,,,0.131676,,
14520,,,,,0.3367793560028076
14521,,,,,0.2603263854980469
14522,,,,,0.2653515338897705
14523,,,,,0.2585411071777344
14524,,,,,0.26377177238464355
14525,,,,,0.26216936111450195
14526,,,,,0.3234868049621582
14527,,,,,0.31756019592285156
14528,,,,,0.32602596282958984
14529,,,,,0.3167603015899658
14530,0.8,,,,
14530,,,0.447784,,
14530,,,,,0.3992624282836914
14531,,,,,0.3093881607055664
14532,,,,,0.3189575672149658
14533,,,,,0.3140096664428711
14534,,,,,0.3159606456756592
14535,,,,,0.3164975643157959
14536,,,,,0.31725144386291504
14537,,,,,0.2961893081665039
14538,,,,,0.26291489601135254
14539,,,,,0.26433300971984863
14540,0.9,,,,
14540,,,0.19206,,
14540,,,,,0.3380866050720215
14541,,,,,0.25958681106567383
14542,,,,,0.2627685070037842
14543,,,,,0.2633175849914551
14544,,,,,0.2642848491668701
14545,,,,,0.2685561180114746
14546,,,,,0.26454639434814453
14547,,,,,0.26180052757263184
14548,,,,,0.3715085983276367
14549,,,,,0.32619190216064453
14550,0.9,,,,
14550,,,0.18321,,
14550,,,,,0.39806580543518066
14551,,,,,0.318073034286499
14552,,,,,0.3276534080505371
14553,,,,,0.32108163833618164
14554,,,,,0.32440710067749023
14555,,,,,0.3237748146057129
14556,,,,,0.32573509216308594
14557,,,,,0.3156251907348633
14558,,,,,0.30971384048461914
14559,,,,,0.3751060962677002
14560,0.8,,,,
14560,,,0.463123,,
14560,,,,,0.3899972438812256
14561,,,,,0.31091976165771484
14562,,,,,0.3223106861114502
14563,,,,,0.32872509956359863
14564,,,,,0.3270080089569092
14565,,,,,0.3282756805419922
14566,,,,,0.3222475051879883
14567,,,,,0.3165121078491211
14568,,,,,0.31906723976135254
14569,,,,,0.3278365135192871
14570,0.8,,,,
14570,,,0.488619,,
14570,,,,,0.39004087448120117
14571,,,,,0.3098771572113037
14572,,,,,0.3162078857421875
14573,,,,,0.3149852752685547
14574,,,,,0.3216862678527832
14575,,,,,0.3207697868347168
14576,,,,,0.31537365913391113
14577,,,,,0.3210911750793457
14578,,,,,0.32019472122192383
14579,,,,,0.3201560974121094
14580,1.0,,,,
14580,,,0.0488702,,
14580,,,,,0.40991687774658203
14581,,,,,0.3102900981903076
14582,,,,,0.32212352752685547
14583,,,,,0.3258378505706787
14584,,,,,0.32578277587890625
14585,,,,,0.33025670051574707
14586,,,,,0.32376742362976074
14587,,,,,0.3267545700073242
14588,,,,,0.32238340377807617
14589,,,,,0.31445765495300293
14590,0.9,,,,
14590,,,0.20411,,
14590,,,,,0.39425134658813477
14591,,,,,0.3405332565307617
14592,,,,,0.3202972412109375
14593,,,,,0.3171195983886719
14594,,,,,0.3149228096008301
14595,,,,,0.31840038299560547
14596,,,,,0.3153719902038574
14597,,,,,0.31731104850769043
14598,,,,,0.31269025802612305
14599,,,,,0.3190464973449707
14600,0.9,,,,
14600,,,0.242355,,
14600,,0.6,,,
14600,,,,4.4954,
14600,,,,,0.46869826316833496
14601,,,,,0.46393346786499023
14602,,,,,0.2847144603729248
14603,,,,,0.2602214813232422
14604,,,,,0.2611212730407715
14605,,,,,0.26062822341918945
14606,,,,,0.26001620292663574
14607,,,,,0.26145291328430176
14608,,,,,0.26248788833618164
14609,,,,,0.36204957962036133
14610,1.0,,,,
14610,,,0.0694249,,
14610,,,,,0.3982572555541992
14611,,,,,0.3039424419403076
14612,,,,,0.2743854522705078
14613,,,,,0.3024911880493164
14614,,,,,0.3436286449432373
14615,,,,,0.3292195796966553
14616,,,,,0.3224773406982422
14617,,,,,0.3119668960571289
14618,,,,,0.32193827629089355
14619,,,,,0.31925225257873535
14620,1.0,,,,
14620,,,0.0788876,,
14620,,,,,0.4057488441467285
14621,,,,,0.30847668647766113
14622,,,,,0.3130314350128174
14623,,,,,0.31741809844970703
14624,,,,,0.3154714107513428
14625,,,,,0.32444286346435547
14626,,,,,0.32173800468444824
14627,,,,,0.32050609588623047
14628,,,,,0.31289219856262207
14629,,,,,0.3193020820617676
14630,1.0,,,,
14630,,,0.134182,,
14630,,,,,0.3895714282989502
14631,,,,,0.30686163902282715
14632,,,,,0.31908392906188965
14633,,,,,0.3174562454223633
14634,,,,,0.33353400230407715
14635,,,,,0.32254862785339355
14636,,,,,0.32277941703796387
14637,,,,,0.3077409267425537
14638,,,,,0.3189506530761719
14639,,,,,0.3138260841369629
14640,1.0,,,,
14640,,,0.00879932,,
14640,,,,,0.39327192306518555
14641,,,,,0.3171849250793457
14642,,,,,0.31807613372802734
14643,,,,,0.3340492248535156
14644,,,,,0.31487464904785156
14645,,,,,0.3547332286834717
14646,,,,,0.3345365524291992
14647,,,,,0.31598424911499023
14648,,,,,0.31939125061035156
14649,,,,,0.32273101806640625
14650,0.9,,,,
14650,,,0.199425,,
14650,,,,,0.4022557735443115
14651,,,,,0.3169138431549072
14652,,,,,0.3236122131347656
14653,,,,,0.3286471366882324
14654,,,,,0.32174181938171387
14655,,,,,0.3231391906738281
14656,,,,,0.37151145935058594
14657,,,,,0.3382384777069092
14658,,,,,0.32443785667419434
14659,,,,,0.3192436695098877
14660,1.0,,,,
14660,,,0.0850418,,
14660,,,,,0.41524481773376465
14661,,,,,0.31603455543518066
14662,,,,,0.32651448249816895
14663,,,,,0.31949782371520996
14664,,,,,0.31319355964660645
14665,,,,,0.3100464344024658
14666,,,,,0.317058801651001
14667,,,,,0.36812305450439453
14668,,,,,0.32389307022094727
14669,,,,,0.3157229423522949
14670,1.0,,,,
14670,,,0.0975381,,
14670,,,,,0.3925595283508301
14671,,,,,0.3070518970489502
14672,,,,,0.3210294246673584
14673,,,,,0.326157808303833
14674,,,,,0.323915958404541
14675,,,,,0.32230234146118164
14676,,,,,0.3234827518463135
14677,,,,,0.3208165168762207
14678,,,,,0.26147007942199707
14679,,,,,0.2603621482849121
14680,1.0,,,,
14680,,,0.0791505,,
14680,,,,,0.3351140022277832
14681,,,,,0.26132678985595703
14682,,,,,0.26180362701416016
14683,,,,,0.2593691349029541
14684,,,,,0.26177453994750977
14685,,,,,0.26282477378845215
14686,,,,,0.2613410949707031
14687,,,,,0.2662217617034912
14688,,,,,0.33529186248779297
14689,,,,,0.31643033027648926
14690,1.0,,,,
14690,,,0.0317659,,
14690,,,,,0.39326906204223633
14691,,,,,0.3069918155670166
14692,,,,,0.3166384696960449
14693,,,,,0.32468724250793457
14694,,,,,0.32410287857055664
14695,,,,,0.3155395984649658
14696,,,,,0.31725287437438965
14697,,,,,0.3147003650665283
14698,,,,,0.3269641399383545
14699,,,,,0.36273646354675293
14700,0.9,,,,
14700,,,0.176373,,
14700,,0.5,,,
14700,,,,6.68283,
14700,,,,,0.4828658103942871
14701,,,,,0.43587183952331543
14702,,,,,0.36418867111206055
14703,,,,,0.32413363456726074
14704,,,,,0.3189074993133545
14705,,,,,0.31618452072143555
14706,,,,,0.3136425018310547
14707,,,,,0.32289814949035645
14708,,,,,0.32146716117858887
14709,,,,,0.319854736328125
14710,0.7,,,,
14710,,,0.548987,,
14710,,,,,0.436981201171875
14711,,,,,0.3069136142730713
14712,,,,,0.3189201354980469
14713,,,,,0.3202352523803711
14714,,,,,0.33002519607543945
14715,,,,,0.3138575553894043
14716,,,,,0.3171660900115967
14717,,,,,0.33872008323669434
14718,,,,,0.32308053970336914
14719,,,,,0.32213640213012695
14720,0.9,,,,
14720,,,0.260331,,
14720,,,,,0.39635396003723145
14721,,,,,0.306210994720459
14722,,,,,0.32170939445495605
14723,,,,,0.32704591751098633
14724,,,,,0.3188657760620117
14725,,,,,0.3236048221588135
14726,,,,,0.3256704807281494
14727,,,,,0.31018662452697754
14728,,,,,0.3135550022125244
14729,,,,,0.31294918060302734
14730,0.7,,,,
14730,,,0.61591,,
14730,,,,,0.39125919342041016
14731,,,,,0.3183584213256836
14732,,,,,0.31767892837524414
14733,,,,,0.331815242767334
14734,,,,,0.330610990524292
14735,,,,,0.3216400146484375
14736,,,,,0.3306865692138672
14737,,,,,0.3299121856689453
14738,,,,,0.3300929069519043
14739,,,,,0.32666468620300293
14740,0.9,,,,
14740,,,0.426827,,
14740,,,,,0.3931736946105957
14741,,,,,0.3082127571105957
14742,,,,,0.333970308303833
14743,,,,,0.3143155574798584
14744,,,,,0.31763195991516113
14745,,,,,0.32262587547302246
14746,,,,,0.3223392963409424
14747,,,,,0.3249962329864502
14748,,,,,0.3238990306854248
14749,,,,,0.32065844535827637
14750,1.0,,,,
14750,,,0.111413,,
14750,,,,,0.39998602867126465
14751,,,,,0.3138887882232666
14752,,,,,0.32089948654174805
14753,,,,,0.3428955078125
14754,,,,,0.3251821994781494
14755,,,,,0.32444214820861816
14756,,,,,0.32256627082824707
14757,,,,,0.32742810249328613
14758,,,,,0.3175842761993408
14759,,,,,0.32365870475769043
14760,0.9,,,,
14760,,,0.22199,,
14760,,,,,0.4004359245300293
14761,,,,,0.3116109371185303
14762,,,,,0.31900978088378906
14763,,,,,0.3222622871398926
14764,,,,,0.27527308464050293
14765,,,,,0.2680344581604004
14766,,,,,0.27045202255249023
14767,,,,,0.26320910453796387
14768,,,,,0.2596163749694824
14769,,,,,0.2624804973602295
14770,1.0,,,,
14770,,,0.0940234,,
14770,,,,,0.3460981845855713
14771,,,,,0.28236913681030273
14772,,,,,0.31182217597961426
14773,,,,,0.32607555389404297
14774,,,,,0.29035472869873047
14775,,,,,0.38927388191223145
14776,,,,,0.3162050247192383
14777,,,,,0.32356977462768555
14778,,,,,0.31664252281188965
14779,,,,,0.32004547119140625
14780,1.0,,,,
14780,,,0.05215,,
14780,,,,,0.3896965980529785
14781,,,,,0.3069441318511963
14782,,,,,0.3201463222503662
14783,,,,,0.32189393043518066
14784,,,,,0.3230154514312744
14785,,,,,0.3295865058898926
14786,,,,,0.2611548900604248
14787,,,,,0.2629890441894531
14788,,,,,0.2609231472015381
14789,,,,,0.26313257217407227
14790,0.7,,,,
14790,,,1.24944,,
14790,,,,,0.33987855911254883
14791,,,,,0.257889986038208
14792,,,,,0.2606325149536133
14793,,,,,0.2606925964355469
14794,,,,,0.2700953483581543
14795,,,,,0.2617161273956299
14796,,,,,0.32925939559936523
14797,,,,,0.3171992301940918
14798,,,,,0.31547021865844727
14799,,,,,0.31845784187316895
14800,1.0,,,,
14800,,,0.0750412,,
14800,,0.9,,,
14800,,,,0.246409,
14800,,,,,0.475506067276001
14801,,,,,0.5000929832458496
14802,,,,,0.4269850254058838
14803,,,,,0.3262298107147217
14804,,,,,0.31563448905944824
14805,,,,,0.32152414321899414
14806,,,,,0.3226284980773926
14807,,,,,0.34597158432006836
14808,,,,,0.3176875114440918
14809,,,,,0.31772589683532715
14810,0.8,,,,
14810,,,2.02487,,
14810,,,,,0.39400649070739746
14811,,,,,0.2986125946044922
14812,,,,,0.3182051181793213
14813,,,,,0.3151233196258545
14814,,,,,0.3172757625579834
14815,,,,,0.31661343574523926
14816,,,,,0.3190441131591797
14817,,,,,0.31281208992004395
14818,,,,,0.3539104461669922
14819,,,,,0.3170807361602783
14820,1.0,,,,
14820,,,0.144886,,
14820,,,,,0.39569520950317383
14821,,,,,0.30295705795288086
14822,,,,,0.32163453102111816
14823,,,,,0.3174145221710205
14824,,,,,0.32339954376220703
14825,,,,,0.32074594497680664
14826,,,,,0.32514238357543945
14827,,,,,0.3196275234222412
14828,,,,,0.3215491771697998
14829,,,,,0.3824770450592041
14830,0.6,,,,
14830,,,1.99357,,
14830,,,,,0.3966104984283447
14831,,,,,0.31698131561279297
14832,,,,,0.3210463523864746
14833,,,,,0.3142886161804199
14834,,,,,0.3200721740722656
14835,,,,,0.3153347969055176
14836,,,,,0.32930803298950195
14837,,,,,0.3231778144836426
14838,,,,,0.3202488422393799
14839,,,,,0.31998729705810547
14840,0.6,,,,
14840,,,3.95381,,
14840,,,,,0.40098094940185547
14841,,,,,0.3040008544921875
14842,,,,,0.31833505630493164
14843,,,,,0.3251926898956299
14844,,,,,0.3399355411529541
14845,,,,,0.3282504081726074
14846,,,,,0.3167002201080322
14847,,,,,0.3149373531341553
14848,,,,,0.3587791919708252
14849,,,,,0.3382294178009033
14850,0.9,,,,
14850,,,0.225876,,
14850,,,,,0.38100719451904297
14851,,,,,0.2638375759124756
14852,,,,,0.26192426681518555
14853,,,,,0.2624671459197998
14854,,,,,0.26522207260131836
14855,,,,,0.2654390335083008
14856,,,,,0.2658224105834961
14857,,,,,0.3322467803955078
14858,,,,,0.3054206371307373
14859,,,,,0.31776928901672363
14860,0.8,,,,
14860,,,0.548872,,
14860,,,,,0.38997769355773926
14861,,,,,0.320878267288208
14862,,,,,0.3349792957305908
14863,,,,,0.3224921226501465
14864,,,,,0.32065796852111816
14865,,,,,0.3289463520050049
14866,,,,,0.325533390045166
14867,,,,,0.324521541595459
14868,,,,,0.31624484062194824
14869,,,,,0.32402753829956055
14870,0.7,,,,
14870,,,0.736507,,
14870,,,,,0.3945908546447754
14871,,,,,0.31345677375793457
14872,,,,,0.27621912956237793
14873,,,,,0.26294517517089844
14874,,,,,0.26233863830566406
14875,,,,,0.26111412048339844
14876,,,,,0.2615361213684082
14877,,,,,0.2697737216949463
14878,,,,,0.26634931564331055
14879,,,,,0.26154327392578125
14880,1.0,,,,
14880,,,0.0777157,,
14880,,,,,0.3402419090270996
14881,,,,,0.2607421875
14882,,,,,0.33152127265930176
14883,,,,,0.3033902645111084
14884,,,,,0.3383793830871582
14885,,,,,0.31949901580810547
14886,,,,,0.3204507827758789
14887,,,,,0.3172128200531006
14888,,,,,0.32335829734802246
14889,,,,,0.32268309593200684
14890,1.0,,,,
14890,,,0.184149,,
14890,,,,,0.40003085136413574
14891,,,,,0.307727575302124
14892,,,,,0.3240838050842285
14893,,,,,0.3212552070617676
14894,,,,,0.31610846519470215
14895,,,,,0.32547521591186523
14896,,,,,0.32462453842163086
14897,,,,,0.3133385181427002
14898,,,,,0.3245217800140381
14899,,,,,0.31571125984191895
14900,0.9,,,,
14900,,,0.334489,,
14900,,0.3,,,
14900,,,,4.45869,
14900,,,,,0.4815394878387451
14901,,,,,0.4891324043273926
14902,,,,,0.3674750328063965
14903,,,,,0.3182797431945801
14904,,,,,0.33533406257629395
14905,,,,,0.3309650421142578
14906,,,,,0.3256411552429199
14907,,,,,0.31522583961486816
14908,,,,,0.3229215145111084
14909,,,,,0.3186023235321045
14910,0.9,,,,
14910,,,0.323135,,
14910,,,,,0.39031219482421875
14911,,,,,0.3143484592437744
14912,,,,,0.31505846977233887
14913,,,,,0.3183760643005371
14914,,,,,0.31420207023620605
14915,,,,,0.34528231620788574
14916,,,,,0.31615471839904785
14917,,,,,0.3277089595794678
14918,,,,,0.32791638374328613
14919,,,,,0.3229849338531494
14920,0.8,,,,
14920,,,0.38201,,
14920,,,,,0.4017922878265381
14921,,,,,0.3351778984069824
14922,,,,,0.3342771530151367
14923,,,,,0.3305857181549072
14924,,,,,0.3159778118133545
14925,,,,,0.3127157688140869
14926,,,,,0.35236501693725586
14927,,,,,0.3237290382385254
14928,,,,,0.31842041015625
14929,,,,,0.3251502513885498
14930,0.8,,,,
14930,,,0.448203,,
14930,,,,,0.3941195011138916
14931,,,,,0.30746984481811523
14932,,,,,0.3147733211517334
14933,,,,,0.32137584686279297
14934,,,,,0.3266570568084717
14935,,,,,0.31684017181396484
14936,,,,,0.31664419174194336
14937,,,,,0.38608622550964355
14938,,,,,0.32668042182922363
14939,,,,,0.31888556480407715
14940,0.8,,,,
14940,,,0.506654,,
14940,,,,,0.40479564666748047
14941,,,,,0.3051416873931885
14942,,,,,0.34908509254455566
14943,,,,,0.32203030586242676
14944,,,,,0.31494927406311035
14945,,,,,0.32079172134399414
14946,,,,,0.314375638961792
14947,,,,,0.31983280181884766
14948,,,,,0.3858320713043213
14949,,,,,0.3404710292816162
14950,1.0,,,,
14950,,,0.232983,,
14950,,,,,0.39882349967956543
14951,,,,,0.31608080863952637
14952,,,,,0.3206355571746826
14953,,,,,0.32110595703125
14954,,,,,0.3222658634185791
14955,,,,,0.3242826461791992
14956,,,,,0.3168156147003174
14957,,,,,0.31804752349853516
14958,,,,,0.3207414150238037
14959,,,,,0.3114752769470215
14960,1.0,,,,
14960,,,0.117702,,
14960,,,,,0.39696621894836426
14961,,,,,0.30942702293395996
14962,,,,,0.32286667823791504
14963,,,,,0.32631611824035645
14964,,,,,0.33716630935668945
14965,,,,,0.31874918937683105
14966,,,,,0.32125186920166016
14967,,,,,0.3187110424041748
14968,,,,,0.32200169563293457
14969,,,,,0.29160428047180176
14970,0.9,,,,
14970,,,0.232705,,
14970,,,,,0.33589625358581543
14971,,,,,0.26102209091186523
14972,,,,,0.266315221786499
14973,,,,,0.2677450180053711
14974,,,,,0.2641441822052002
14975,,,,,0.2633049488067627
14976,,,,,0.2658991813659668
14977,,,,,0.2633025646209717
14978,,,,,0.26231980323791504
14979,,,,,0.2608771324157715
14980,0.9,,,,
14980,,,0.277175,,
14980,,,,,0.4575645923614502
14981,,,,,0.31621241569519043
14982,,,,,0.31599950790405273
14983,,,,,0.31467747688293457
14984,,,,,0.3140389919281006
14985,,,,,0.313274621963501
14986,,,,,0.32352137565612793
14987,,,,,0.31475067138671875
14988,,,,,0.31424760818481445
14989,,,,,0.31246495246887207
14990,1.0,,,,
14990,,,0.133075,,
14990,,,,,0.3967418670654297
14991,,,,,0.3011183738708496
14992,,,,,0.3169138431549072
14993,,,,,0.3307812213897705
14994,,,,,0.33293867111206055
14995,,,,,0.3230171203613281
14996,,,,,0.331160306930542
14997,,,,,0.3206322193145752
14998,,,,,0.3283224105834961
14999,,,,,0.3153059482574463
15000,0.9,,,,
15000,,,0.273041,,
15000,,0.6,,,
15000,,,,6.15076,
15000,,,,,0.48189711570739746
15001,,,,,0.6137948036193848
15002,,,,,0.3159308433532715
15003,,,,,0.33046603202819824
15004,,,,,0.3153395652770996
15005,,,,,0.32280468940734863
15006,,,,,0.3175015449523926
15007,,,,,0.31702661514282227
15008,,,,,0.3165745735168457
15009,,,,,0.31546831130981445
15010,0.9,,,,
15010,,,0.34038,,
15010,,,,,0.39347076416015625
15011,,,,,0.31650590896606445
15012,,,,,0.3410463333129883
15013,,,,,0.3235294818878174
15014,,,,,0.31584787368774414
15015,,,,,0.3187382221221924
15016,,,,,0.3191108703613281
15017,,,,,0.3151717185974121
15018,,,,,0.3320326805114746
15019,,,,,0.3371133804321289
15020,0.8,,,,
15020,,,0.510946,,
15020,,,,,0.4025459289550781
15021,,,,,0.31540966033935547
15022,,,,,0.33050107955932617
15023,,,,,0.34126996994018555
15024,,,,,0.33060431480407715
15025,,,,,0.31224679946899414
15026,,,,,0.314617395401001
15027,,,,,0.3125174045562744
15028,,,,,0.3485891819000244
15029,,,,,0.3150796890258789
15030,0.8,,,,
15030,,,0.385437,,
15030,,,,,0.39627790451049805
15031,,,,,0.31923985481262207
15032,,,,,0.31554317474365234
15033,,,,,0.3245842456817627
15034,,,,,0.3282442092895508
15035,,,,,0.31377482414245605
15036,,,,,0.3158116340637207
15037,,,,,0.3116762638092041
15038,,,,,0.3197290897369385
15039,,,,,0.315995454788208
15040,0.9,,,,
15040,,,0.155982,,
15040,,,,,0.3922386169433594
15041,,,,,0.30835580825805664
15042,,,,,0.31261563301086426
15043,,,,,0.32090091705322266
15044,,,,,0.32589125633239746
15045,,,,,0.36980509757995605
15046,,,,,0.32469725608825684
15047,,,,,0.32787060737609863
15048,,,,,0.3246915340423584
15049,,,,,0.34358739852905273
15050,1.0,,,,
15050,,,0.165799,,
15050,,,,,0.40125131607055664
15051,,,,,0.31975579261779785
15052,,,,,0.32712459564208984
15053,,,,,0.31916379928588867
15054,,,,,0.322357177734375
15055,,,,,0.3143930435180664
15056,,,,,0.3260941505432129
15057,,,,,0.3162980079650879
15058,,,,,0.3169245719909668
15059,,,,,0.3183116912841797
15060,1.0,,,,
15060,,,0.148326,,
15060,,,,,0.3882436752319336
15061,,,,,0.3134603500366211
15062,,,,,0.3215909004211426
15063,,,,,0.33153557777404785
15064,,,,,0.3134181499481201
15065,,,,,0.3186953067779541
15066,,,,,0.33715271949768066
15067,,,,,0.31943702697753906
15068,,,,,0.3309502601623535
15069,,,,,0.3208186626434326
15070,1.0,,,,
15070,,,0.135058,,
15070,,,,,0.40326929092407227
15071,,,,,0.3101918697357178
15072,,,,,0.32256627082824707
15073,,,,,0.33817410469055176
15074,,,,,0.32332706451416016
15075,,,,,0.3170747756958008
15076,,,,,0.32004547119140625
15077,,,,,0.3005716800689697
15078,,,,,0.26151347160339355
15079,,,,,0.2626159191131592
15080,1.0,,,,
15080,,,0.0157176,,
15080,,,,,0.34215641021728516
15081,,,,,0.26058292388916016
15082,,,,,0.2607426643371582
15083,,,,,0.2642958164215088
15084,,,,,0.3569638729095459
15085,,,,,0.316866397857666
15086,,,,,0.3085474967956543
15087,,,,,0.3173179626464844
15088,,,,,0.34444570541381836
15089,,,,,0.32587146759033203
15090,0.9,,,,
15090,,,0.399582,,
15090,,,,,0.3849754333496094
15091,,,,,0.3080747127532959
15092,,,,,0.31439757347106934
15093,,,,,0.3214740753173828
15094,,,,,0.327972412109375
15095,,,,,0.31425952911376953
15096,,,,,0.3179473876953125
15097,,,,,0.31847262382507324
15098,,,,,0.3403642177581787
15099,,,,,0.3741302490234375
15100,1.0,,,,
15100,,,0.047111,,
15100,,0.8,,,
15100,,,,1.92147,
15100,,,,,0.47556233406066895
15101,,,,,0.39746594429016113
15102,,,,,0.375385046005249
15103,,,,,0.3218400478363037
15104,,,,,0.31992363929748535
15105,,,,,0.32124805450439453
15106,,,,,0.32485342025756836
15107,,,,,0.3172907829284668
15108,,,,,0.3175811767578125
15109,,,,,0.32057714462280273
15110,0.9,,,,
15110,,,0.287695,,
15110,,,,,0.3964393138885498
15111,,,,,0.314037561416626
15112,,,,,0.31659865379333496
15113,,,,,0.31416916847229004
15114,,,,,0.3187730312347412
15115,,,,,0.31896543502807617
15116,,,,,0.32185983657836914
15117,,,,,0.3298459053039551
15118,,,,,0.3231806755065918
15119,,,,,0.32825398445129395
15120,0.9,,,,
15120,,,0.341639,,
15120,,,,,0.41736936569213867
15121,,,,,0.31038403511047363
15122,,,,,0.32230162620544434
15123,,,,,0.32642650604248047
15124,,,,,0.3376319408416748
15125,,,,,0.32058262825012207
15126,,,,,0.3252737522125244
15127,,,,,0.3126235008239746
15128,,,,,0.31173014640808105
15129,,,,,0.3155667781829834
15130,0.8,,,,
15130,,,0.441591,,
15130,,,,,0.39749693870544434
15131,,,,,0.28093433380126953
15132,,,,,0.26660633087158203
15133,,,,,0.26328420639038086
15134,,,,,0.2613871097564697
15135,,,,,0.2632110118865967
15136,,,,,0.26273107528686523
15137,,,,,0.2624208927154541
15138,,,,,0.2634732723236084
15139,,,,,0.26550865173339844
15140,1.0,,,,
15140,,,0.0602501,,
15140,,,,,0.33631372451782227
15141,,,,,0.26497888565063477
15142,,,,,0.3466198444366455
15143,,,,,0.31776928901672363
15144,,,,,0.318173885345459
15145,,,,,0.3128829002380371
15146,,,,,0.3164219856262207
15147,,,,,0.31783604621887207
15148,,,,,0.32288551330566406
15149,,,,,0.32406044006347656
15150,0.9,,,,
15150,,,0.28901,,
15150,,,,,0.39629173278808594
15151,,,,,0.3123133182525635
15152,,,,,0.3308291435241699
15153,,,,,0.3678004741668701
15154,,,,,0.3189888000488281
15155,,,,,0.3169112205505371
15156,,,,,0.32073307037353516
15157,,,,,0.3224146366119385
15158,,,,,0.32779908180236816
15159,,,,,0.32593441009521484
15160,0.9,,,,
15160,,,0.183879,,
15160,,,,,0.39629268646240234
15161,,,,,0.3193674087524414
15162,,,,,0.3198873996734619
15163,,,,,0.31946659088134766
15164,,,,,0.32212257385253906
15165,,,,,0.33286094665527344
15166,,,,,0.32416772842407227
15167,,,,,0.3225550651550293
15168,,,,,0.32083749771118164
15169,,,,,0.3149266242980957
15170,0.7,,,,
15170,,,0.549421,,
15170,,,,,0.39536118507385254
15171,,,,,0.3079555034637451
15172,,,,,0.3178591728210449
15173,,,,,0.32556772232055664
15174,,,,,0.3292374610900879
15175,,,,,0.3129096031188965
15176,,,,,0.31775736808776855
15177,,,,,0.30463171005249023
15178,,,,,0.32048845291137695
15179,,,,,0.31777310371398926
15180,0.9,,,,
15180,,,0.21702,,
15180,,,,,0.38934874534606934
15181,,,,,0.3200252056121826
15182,,,,,0.3151698112487793
15183,,,,,0.33031773567199707
15184,,,,,0.3192908763885498
15185,,,,,0.36039185523986816
15186,,,,,0.3177163600921631
15187,,,,,0.31674861907958984
15188,,,,,0.3188803195953369
15189,,,,,0.3201785087585449
15190,0.9,,,,
15190,,,0.254596,,
15190,,,,,0.4027087688446045
15191,,,,,0.305588960647583
15192,,,,,0.32142090797424316
15193,,,,,0.31751203536987305
15194,,,,,0.32137393951416016
15195,,,,,0.3121047019958496
15196,,,,,0.3546135425567627
15197,,,,,0.31945109367370605
15198,,,,,0.31635308265686035
15199,,,,,0.31668519973754883
15200,1.0,,,,
15200,,,0.130314,,
15200,,0.5,,,
15200,,,,21.3696,
15200,,,,,0.47657346725463867
15201,,,,,0.6253211498260498
15202,,,,,0.3950047492980957
15203,,,,,0.33353137969970703
15204,,,,,0.3224813938140869
15205,,,,,0.3275930881500244
15206,,,,,0.3212087154388428
15207,,,,,0.366412878036499
15208,,,,,0.31415343284606934
15209,,,,,0.3130807876586914
15210,0.8,,,,
15210,,,0.244705,,
15210,,,,,0.3968989849090576
15211,,,,,0.3367624282836914
15212,,,,,0.3170769214630127
15213,,,,,0.31538915634155273
15214,,,,,0.3187594413757324
15215,,,,,0.31418657302856445
15216,,,,,0.3171961307525635
15217,,,,,0.3290073871612549
15218,,,,,0.32381343841552734
15219,,,,,0.32413578033447266
15220,0.8,,,,
15220,,,0.383561,,
15220,,,,,0.39461612701416016
15221,,,,,0.3182821273803711
15222,,,,,0.3269920349121094
15223,,,,,0.3262512683868408
15224,,,,,0.31589603424072266
15225,,,,,0.3175642490386963
15226,,,,,0.3174011707305908
15227,,,,,0.32457494735717773
15228,,,,,0.34159398078918457
15229,,,,,0.3312678337097168
15230,1.0,,,,
15230,,,0.140363,,
15230,,,,,0.39655256271362305
15231,,,,,0.30806612968444824
15232,,,,,0.3262300491333008
15233,,,,,0.32930827140808105
15234,,,,,0.31946897506713867
15235,,,,,0.3123612403869629
15236,,,,,0.31980347633361816
15237,,,,,0.32099246978759766
15238,,,,,0.33389782905578613
15239,,,,,0.3519096374511719
15240,1.0,,,,
15240,,,0.216224,,
15240,,,,,0.3905150890350342
15241,,,,,0.3093132972717285
15242,,,,,0.3153696060180664
15243,,,,,0.3236236572265625
15244,,,,,0.32976508140563965
15245,,,,,0.34034276008605957
15246,,,,,0.3297595977783203
15247,,,,,0.32814979553222656
15248,,,,,0.3225679397583008
15249,,,,,0.3253970146179199
15250,0.9,,,,
15250,,,0.254594,,
15250,,,,,0.4379427433013916
15251,,,,,0.30481457710266113
15252,,,,,0.31907200813293457
15253,,,,,0.31466078758239746
15254,,,,,0.31986165046691895
15255,,,,,0.319927453994751
15256,,,,,0.31989479064941406
15257,,,,,0.3181133270263672
